,effortsLeft,effortsRight,r01,r02,r12
262,"[-1,0,0,1]","[0,-1,0,-1]",0.8181818181818182,0.0,0.18181818181818182
263,"[-1,0,0,1]","[0,-1,1,1]",0.6,0.1,0.3
264,"[-1,0,0,1]","[0,0,-1,-1]",0.9090909090909091,0.0,0.09090909090909091
265,"[-1,0,0,1]","[0,1,-1,-1]",0.8181818181818182,0.0,0.18181818181818182
266,"[-1,0,0,1]","[0,1,-1,0]",0.9,0.0,0.1
267,"[-1,0,0,1]","[0,1,-1,1]",0.9,0.0,0.1
268,"[-1,0,0,1]","[0,1,0,1]",0.5,0.0,0.5
269,"[-1,0,0,1]","[0,1,1,0]",0.9,0.1,0.0
270,"[-1,0,0,1]","[1,-1,0,-1]",0.7,0.1,0.2
271,"[-1,0,0,1]","[1,-1,0,0]",0.36363636363636365,0.0,0.6363636363636364
272,"[-1,0,0,1]","[1,-1,1,0]",0.8,0.0,0.2
273,"[-1,0,0,1]","[1,0,-1,-1]",1.0,0.0,0.0
274,"[-1,0,0,1]","[1,0,-1,0]",0.6,0.0,0.4
275,"[-1,0,0,1]","[1,0,-1,1]",0.8181818181818182,0.0,0.18181818181818182
276,"[-1,0,0,1]","[1,0,0,-1]",1.0,0.0,0.0
277,"[-1,0,0,1]","[1,0,0,1]",0.36363636363636365,0.18181818181818182,0.45454545454545453
278,"[-1,0,0,1]","[1,0,1,0]",0.8,0.1,0.1
279,"[-1,0,0,1]","[1,1,0,-1]",0.8333333333333334,0.08333333333333333,0.08333333333333333
280,"[-1,0,0,1]","[1,1,0,0]",0.3333333333333333,0.08333333333333333,0.5833333333333334
281,"[-1,0,0,1]","[1,1,0,1]",0.7,0.1,0.2
282,"[-1,0,0,1]","[1,1,1,0]",0.9090909090909091,0.0,0.09090909090909091
283,"[-1,0,1,-1]","[-1,-1,-1,0]",0.45454545454545453,0.09090909090909091,0.45454545454545453
284,"[-1,0,1,-1]","[-1,-1,0,-1]",0.0,0.8181818181818182,0.18181818181818182
285,"[-1,0,1,-1]","[-1,-1,0,1]",0.25,0.0,0.75
286,"[-1,0,1,-1]","[-1,0,-1,-1]",0.2727272727272727,0.5454545454545454,0.18181818181818182
287,"[-1,0,1,-1]","[-1,0,1,0]",0.0,0.6,0.4
288,"[-1,0,1,-1]","[-1,0,1,1]",0.0,0.2727272727272727,0.7272727272727273
289,"[-1,0,1,-1]","[-1,1,-1,0]",0.1,0.2,0.7
290,"[-1,0,1,-1]","[-1,1,0,-1]",0.08333333333333333,0.75,0.16666666666666666
291,"[-1,0,1,-1]","[-1,1,0,0]",0.23076923076923078,0.07692307692307693,0.6923076923076923
292,"[-1,0,1,-1]","[0,-1,-1,1]",0.2727272727272727,0.0,0.7272727272727273
293,"[-1,0,1,-1]","[0,-1,0,-1]",0.1,0.7,0.2
294,"[-1,0,1,-1]","[0,-1,1,-1]",0.18181818181818182,0.6363636363636364,0.18181818181818182
295,"[-1,0,1,-1]","[0,-1,1,0]",0.0,0.5,0.5
296,"[-1,0,1,-1]","[0,-1,1,1]",0.08333333333333333,0.5,0.4166666666666667
297,"[-1,0,1,-1]","[0,0,-1,-1]",0.4,0.4,0.2
298,"[-1,0,1,-1]","[0,0,-1,1]",0.3,0.0,0.7
299,"[-1,0,1,-1]","[0,0,1,-1]",0.4166666666666667,0.5,0.08333333333333333
300,"[-1,0,1,-1]","[0,0,1,1]",0.18181818181818182,0.36363636363636365,0.45454545454545453
