timestamp,id,hitId,qInd,motionType,effortsLeft,effortsRight,selected0,selected1
"2024-05-05 18:29:45",A117C4QPUJ39TH,12,5,0,"[0,1,-1,1]","[1,0,0,-1]",0,1
"2024-05-05 18:29:53",A117C4QPUJ39TH,12,6,0,"[0,1,-1,0]","[0,-1,1,0]",0,1
"2024-05-05 18:30:02",A117C4QPUJ39TH,12,7,0,"[-1,0,0,1]","[1,1,1,0]",0,1
"2024-05-05 18:30:08",A117C4QPUJ39TH,12,8,0,"[1,0,1,-1]","[0,-1,-1,-1]",0,2
"2024-05-05 18:30:23",A117C4QPUJ39TH,12,9,0,"[1,-1,0,1]","[1,1,0,0]",1,2
"2024-05-05 18:30:30",A117C4QPUJ39TH,12,10,0,"[-1,0,0,-1]","[0,-1,1,1]",1,2
"2024-05-05 18:31:08",A117C4QPUJ39TH,12,11,0,"[0,0,-1,-1]","[1,1,-1,0]",1,2
"2024-05-05 18:31:12",A117C4QPUJ39TH,12,12,0,"[1,1,1,0]","[-1,-1,0,0]",1,2
"2024-05-05 18:31:18",A117C4QPUJ39TH,12,13,0,"[1,0,-1,0]","[1,-1,0,1]",0,1
"2024-05-05 18:24:58",A117C4QPUJ39TH,51,0,0,"[0,1,-1,1]","[1,0,1,0]",1,2
"2024-05-05 18:25:19",A117C4QPUJ39TH,51,1,0,"[0,1,-1,0]","[0,1,1,0]",0,1
"2024-05-05 18:25:38",A117C4QPUJ39TH,51,2,0,"[-1,1,0,1]","[-1,0,1,1]",0,2
"2024-05-05 18:25:50",A117C4QPUJ39TH,51,3,0,"[-1,-1,0,1]","[0,-1,1,1]",1,2
"2024-05-05 18:25:57",A117C4QPUJ39TH,51,4,0,"[1,1,1,0]","[1,-1,0,1]",0,1
"2024-05-05 18:26:08",A117C4QPUJ39TH,51,5,0,"[-1,-1,0,1]","[1,1,0,1]",1,2
"2024-05-05 18:26:18",A117C4QPUJ39TH,51,6,0,"[1,0,1,-1]","[-1,-1,0,1]",1,2
"2024-05-05 18:26:24",A117C4QPUJ39TH,51,7,0,"[-1,0,1,0]","[0,1,-1,1]",0,1
"2024-05-05 18:26:40",A117C4QPUJ39TH,51,8,0,"[0,1,0,1]","[0,1,1,1]",0,2
"2024-05-05 18:26:45",A117C4QPUJ39TH,51,9,0,"[-1,0,0,1]","[1,0,-1,0]",1,2
"2024-05-05 18:26:49",A117C4QPUJ39TH,51,10,0,"[-1,-1,0,-1]","[0,0,1,1]",1,2
"2024-05-05 18:26:55",A117C4QPUJ39TH,51,11,0,"[1,1,1,0]","[-1,-1,0,1]",0,1
"2024-05-05 18:27:08",A117C4QPUJ39TH,51,12,0,"[-1,1,-1,0]","[0,0,-1,-1]",0,1
"2024-05-05 18:27:21",A117C4QPUJ39TH,51,13,0,"[-1,-1,0,0]","[0,-1,0,1]",0,2
"2024-05-05 18:35:14",A117C4QPUJ39TH,72,0,0,"[0,-1,1,0]","[0,1,1,1]",0,1
"2024-05-05 18:35:17",A117C4QPUJ39TH,72,1,0,"[1,-1,1,0]","[-1,0,1,0]",0,1
"2024-05-05 18:35:25",A117C4QPUJ39TH,72,2,0,"[-1,1,1,0]","[1,1,1,0]",0,2
"2024-05-05 18:35:30",A117C4QPUJ39TH,72,3,0,"[1,0,0,1]","[-1,1,1,0]",0,1
"2024-05-05 18:35:35",A117C4QPUJ39TH,72,4,0,"[1,0,-1,1]","[0,1,-1,0]",0,2
"2024-05-05 18:35:39",A117C4QPUJ39TH,72,5,0,"[-1,1,0,-1]","[0,-1,-1,1]",1,2
"2024-05-05 18:35:46",A117C4QPUJ39TH,72,6,0,"[0,1,1,0]","[0,1,0,-1]",0,1
"2024-05-05 18:35:51",A117C4QPUJ39TH,72,7,0,"[0,-1,-1,0]","[1,-1,0,1]",0,1
"2024-05-05 18:35:58",A117C4QPUJ39TH,72,8,0,"[-1,-1,1,0]","[0,1,0,-1]",0,1
"2024-05-05 18:36:19",A117C4QPUJ39TH,72,9,0,"[-1,-1,0,-1]","[-1,1,1,0]",1,2
"2024-05-05 18:36:27",A117C4QPUJ39TH,72,10,0,"[-1,0,0,1]","[-1,-1,0,0]",0,1
"2024-05-05 18:36:34",A117C4QPUJ39TH,72,11,0,"[0,-1,1,1]","[0,1,0,-1]",0,1
"2024-05-05 18:36:38",A117C4QPUJ39TH,72,12,0,"[-1,0,0,1]","[1,-1,0,-1]",0,1
"2024-05-05 18:36:45",A117C4QPUJ39TH,72,13,0,"[0,0,1,-1]","[1,-1,0,-1]",0,2
"2024-05-05 18:20:46",A117C4QPUJ39TH,96,0,0,"[-1,1,-1,0]","[1,0,0,1]",1,2
"2024-05-05 18:21:10",A117C4QPUJ39TH,96,1,0,"[0,1,1,1]","[1,1,0,1]",0,2
"2024-05-05 18:21:43",A117C4QPUJ39TH,96,2,0,"[0,1,1,0]","[-1,-1,-1,0]",1,2
"2024-05-05 18:21:52",A117C4QPUJ39TH,96,3,0,"[0,-1,-1,0]","[0,1,1,0]",0,1
"2024-05-05 18:22:04",A117C4QPUJ39TH,96,4,0,"[-1,0,0,1]","[-1,0,-1,0]",0,1
"2024-05-05 18:22:24",A117C4QPUJ39TH,96,5,0,"[0,-1,-1,1]","[0,-1,1,0]",0,2
"2024-05-05 18:22:47",A117C4QPUJ39TH,96,6,0,"[-1,1,-1,0]","[0,-1,0,-1]",0,2
"2024-05-05 18:22:52",A117C4QPUJ39TH,96,7,0,"[1,0,0,1]","[-1,1,0,-1]",0,1
"2024-05-05 18:23:09",A117C4QPUJ39TH,96,8,0,"[-1,-1,0,-1]","[0,-1,1,1]",1,2
"2024-05-05 18:23:15",A117C4QPUJ39TH,96,9,0,"[-1,0,1,-1]","[0,0,-1,-1]",0,2
"2024-05-05 18:23:24",A117C4QPUJ39TH,96,10,0,"[-1,0,-1,-1]","[-1,-1,-1,0]",1,2
"2024-05-05 18:24:10",A117C4QPUJ39TH,96,11,0,"[0,-1,0,1]","[0,-1,1,0]",0,1
"2024-05-05 18:24:19",A117C4QPUJ39TH,96,12,0,"[-1,1,-1,0]","[1,-1,0,1]",1,2
"2024-05-05 18:24:26",A117C4QPUJ39TH,96,13,0,"[0,-1,1,1]","[0,1,1,-1]",0,1
"2024-05-05 18:37:12",A117C4QPUJ39TH,106,0,0,"[1,0,-1,1]","[0,1,1,-1]",0,1
"2024-05-05 18:37:16",A117C4QPUJ39TH,106,1,0,"[-1,0,1,-1]","[1,1,0,-1]",0,2
"2024-05-05 18:37:22",A117C4QPUJ39TH,106,2,0,"[1,0,1,-1]","[0,1,1,0]",1,2
"2024-05-05 18:37:29",A117C4QPUJ39TH,106,3,0,"[1,0,-1,-1]","[0,1,1,0]",1,2
"2024-05-05 18:37:35",A117C4QPUJ39TH,106,4,0,"[0,0,1,1]","[0,-1,0,-1]",0,1
"2024-05-05 18:37:39",A117C4QPUJ39TH,106,5,0,"[0,1,-1,1]","[-1,1,0,-1]",0,1
"2024-05-05 18:37:44",A117C4QPUJ39TH,106,6,0,"[-1,0,0,1]","[0,1,-1,1]",1,2
"2024-05-05 18:37:50",A117C4QPUJ39TH,106,7,0,"[1,-1,0,1]","[-1,0,0,1]",1,2
"2024-05-05 18:37:55",A117C4QPUJ39TH,106,8,0,"[-1,-1,0,1]","[1,-1,0,-1]",0,1
"2024-05-05 18:38:04",A117C4QPUJ39TH,106,9,0,"[-1,0,-1,0]","[0,-1,-1,0]",0,1
"2024-05-05 18:38:15",A117C4QPUJ39TH,106,10,0,"[1,0,1,1]","[1,0,0,1]",0,2
"2024-05-05 18:38:24",A117C4QPUJ39TH,106,11,0,"[-1,0,0,1]","[0,-1,1,1]",0,1
"2024-05-05 18:38:32",A117C4QPUJ39TH,106,12,0,"[1,0,1,0]","[-1,-1,1,0]",0,1
"2024-05-05 18:38:44",A117C4QPUJ39TH,106,13,0,"[0,-1,-1,0]","[1,-1,-1,0]",0,2
"2024-05-06 01:50:05",A11J9UQ036KJA1,109,0,0,"[1,0,1,1]","[0,0,1,-1]",0,2
"2024-05-06 01:50:18",A11J9UQ036KJA1,109,1,0,"[0,0,-1,1]","[-1,-1,0,0]",0,1
"2024-05-06 01:50:35",A11J9UQ036KJA1,109,2,0,"[-1,-1,0,0]","[1,-1,0,1]",0,1
"2024-05-06 01:50:44",A11J9UQ036KJA1,109,3,0,"[1,1,-1,0]","[1,0,-1,1]",1,2
"2024-05-06 01:50:49",A11J9UQ036KJA1,109,4,0,"[1,0,0,1]","[1,0,1,-1]",0,1
"2024-05-06 01:50:58",A11J9UQ036KJA1,109,5,0,"[0,-1,-1,0]","[0,0,-1,-1]",0,1
"2024-05-06 01:51:03",A11J9UQ036KJA1,109,6,0,"[-1,-1,0,0]","[-1,1,0,0]",1,2
"2024-05-06 01:51:13",A11J9UQ036KJA1,109,7,0,"[1,1,0,1]","[0,1,1,0]",0,1
"2024-05-06 01:51:20",A11J9UQ036KJA1,109,8,0,"[-1,0,-1,-1]","[0,-1,1,1]",1,2
"2024-05-06 01:51:28",A11J9UQ036KJA1,109,9,0,"[1,-1,1,0]","[0,0,1,-1]",0,1
"2024-05-06 01:51:37",A11J9UQ036KJA1,109,10,0,"[1,1,-1,0]","[1,-1,-1,0]",1,2
"2024-05-06 01:51:47",A11J9UQ036KJA1,109,11,0,"[0,-1,-1,1]","[0,1,0,-1]",0,2
"2024-05-06 01:52:11",A11J9UQ036KJA1,109,12,0,"[1,-1,-1,0]","[-1,0,1,1]",0,1
"2024-05-06 01:52:22",A11J9UQ036KJA1,109,13,0,"[-1,-1,0,0]","[0,1,-1,1]",0,1
"2024-05-05 23:28:32",A11NFX0Z4H1LSS,9,0,0,"[1,0,1,0]","[-1,1,-1,0]",0,1
"2024-05-05 23:28:40",A11NFX0Z4H1LSS,9,1,0,"[-1,0,0,-1]","[-1,1,1,0]",0,2
"2024-05-05 23:28:44",A11NFX0Z4H1LSS,9,2,0,"[-1,0,1,-1]","[0,0,-1,1]",1,2
"2024-05-05 23:28:56",A11NFX0Z4H1LSS,9,3,0,"[-1,-1,-1,0]","[0,-1,-1,-1]",0,1
"2024-05-05 23:29:02",A11NFX0Z4H1LSS,9,4,0,"[1,0,1,-1]","[-1,0,-1,-1]",0,1
"2024-05-05 23:29:06",A11NFX0Z4H1LSS,9,5,0,"[1,-1,0,1]","[0,1,1,1]",0,1
"2024-05-05 23:29:14",A11NFX0Z4H1LSS,9,6,0,"[0,1,-1,0]","[1,1,0,-1]",0,2
"2024-05-05 23:29:19",A11NFX0Z4H1LSS,9,7,0,"[-1,1,0,1]","[-1,0,-1,0]",1,2
"2024-05-05 23:29:24",A11NFX0Z4H1LSS,9,8,0,"[-1,1,0,1]","[-1,-1,0,1]",0,1
"2024-05-05 23:29:31",A11NFX0Z4H1LSS,9,9,0,"[1,0,-1,0]","[1,0,-1,-1]",0,1
"2024-05-05 23:29:35",A11NFX0Z4H1LSS,9,10,0,"[1,0,-1,-1]","[1,-1,1,0]",0,2
"2024-05-05 23:29:40",A11NFX0Z4H1LSS,9,11,0,"[0,0,-1,1]","[0,1,-1,1]",0,1
"2024-05-05 23:29:50",A11NFX0Z4H1LSS,9,12,0,"[-1,1,0,1]","[1,0,-1,1]",0,2
"2024-05-05 23:29:57",A11NFX0Z4H1LSS,9,13,0,"[0,1,0,1]","[1,0,-1,-1]",0,1
"2024-05-06 00:27:24",A11NFX0Z4H1LSS,20,0,0,"[-1,0,1,-1]","[-1,1,-1,0]",1,2
"2024-05-06 00:27:38",A11NFX0Z4H1LSS,20,1,0,"[1,1,0,1]","[-1,1,0,1]",0,1
"2024-05-06 00:27:44",A11NFX0Z4H1LSS,20,2,0,"[1,0,1,0]","[-1,1,0,0]",0,1
"2024-05-06 00:27:54",A11NFX0Z4H1LSS,20,3,0,"[-1,-1,0,0]","[1,0,1,0]",0,1
"2024-05-06 00:27:59",A11NFX0Z4H1LSS,20,4,0,"[0,0,-1,-1]","[-1,-1,0,1]",1,2
"2024-05-06 00:28:04",A11NFX0Z4H1LSS,20,5,0,"[0,0,1,-1]","[1,0,-1,-1]",0,2
"2024-05-06 00:28:15",A11NFX0Z4H1LSS,20,6,0,"[-1,-1,-1,0]","[1,0,1,0]",0,2
"2024-05-06 00:28:20",A11NFX0Z4H1LSS,20,7,0,"[1,-1,0,0]","[-1,-1,0,1]",0,1
"2024-05-06 00:28:26",A11NFX0Z4H1LSS,20,8,0,"[1,-1,0,1]","[0,0,1,1]",0,1
"2024-05-06 00:28:36",A11NFX0Z4H1LSS,20,9,0,"[0,-1,0,-1]","[0,-1,0,1]",1,2
"2024-05-06 00:28:45",A11NFX0Z4H1LSS,20,10,0,"[0,-1,1,-1]","[0,0,-1,-1]",0,2
"2024-05-06 00:28:55",A11NFX0Z4H1LSS,20,11,0,"[0,-1,1,-1]","[0,1,1,-1]",0,2
"2024-05-06 00:29:01",A11NFX0Z4H1LSS,20,12,0,"[1,0,0,-1]","[1,0,1,-1]",0,2
"2024-05-06 00:29:09",A11NFX0Z4H1LSS,20,13,0,"[1,-1,-1,0]","[0,1,0,1]",1,2
"2024-05-06 02:22:31",A11NFX0Z4H1LSS,56,0,0,"[-1,0,1,1]","[1,0,1,-1]",1,2
"2024-05-06 02:22:39",A11NFX0Z4H1LSS,56,1,0,"[1,0,0,-1]","[1,-1,0,-1]",0,2
"2024-05-06 02:22:46",A11NFX0Z4H1LSS,56,2,0,"[1,0,-1,1]","[-1,-1,0,1]",1,2
"2024-05-06 02:23:06",A11NFX0Z4H1LSS,56,3,0,"[1,-1,1,0]","[-1,-1,0,0]",1,2
"2024-05-06 02:23:11",A11NFX0Z4H1LSS,56,4,0,"[1,1,1,0]","[1,1,0,0]",1,2
"2024-05-06 02:23:22",A11NFX0Z4H1LSS,56,5,0,"[0,1,-1,0]","[0,1,-1,-1]",0,2
"2024-05-06 02:23:30",A11NFX0Z4H1LSS,56,6,0,"[1,0,0,1]","[1,-1,1,0]",0,1
"2024-05-06 02:23:37",A11NFX0Z4H1LSS,56,7,0,"[1,-1,0,1]","[1,-1,0,0]",1,2
"2024-05-06 02:23:44",A11NFX0Z4H1LSS,56,8,0,"[1,0,1,1]","[0,0,-1,1]",0,1
"2024-05-06 02:23:56",A11NFX0Z4H1LSS,56,9,0,"[0,-1,-1,0]","[-1,1,0,1]",1,2
"2024-05-06 02:24:20",A11NFX0Z4H1LSS,56,10,0,"[-1,0,0,-1]","[1,1,-1,0]",0,1
"2024-05-06 02:24:28",A11NFX0Z4H1LSS,56,11,0,"[0,1,1,0]","[1,1,0,-1]",1,2
"2024-05-06 02:24:38",A11NFX0Z4H1LSS,56,12,0,"[0,-1,1,0]","[1,0,0,-1]",1,2
"2024-05-06 02:24:51",A11NFX0Z4H1LSS,56,13,0,"[0,-1,-1,-1]","[0,1,-1,0]",0,2
"2024-05-06 00:14:41",A11NFX0Z4H1LSS,66,0,0,"[-1,0,-1,-1]","[-1,-1,1,0]",0,2
"2024-05-06 00:14:47",A11NFX0Z4H1LSS,66,1,0,"[1,-1,1,0]","[-1,0,-1,-1]",0,2
"2024-05-06 00:14:55",A11NFX0Z4H1LSS,66,2,0,"[1,1,0,-1]","[0,1,0,-1]",0,2
"2024-05-06 00:15:03",A11NFX0Z4H1LSS,66,3,0,"[1,0,1,0]","[1,-1,1,0]",0,2
"2024-05-06 00:15:08",A11NFX0Z4H1LSS,66,4,0,"[-1,0,-1,1]","[1,-1,1,0]",0,1
"2024-05-06 00:15:13",A11NFX0Z4H1LSS,66,5,0,"[0,-1,-1,0]","[-1,1,0,-1]",0,1
"2024-05-06 00:15:18",A11NFX0Z4H1LSS,66,6,0,"[1,1,-1,0]","[0,-1,-1,1]",0,2
"2024-05-06 00:15:24",A11NFX0Z4H1LSS,66,7,0,"[0,1,1,1]","[1,0,-1,-1]",0,1
