,effortsLeft,effortsRight,r01,r02,r12
297,"[-1,0,1,-1]","[0,0,-1,-1]",0.2,0.6,0.2
298,"[-1,0,1,-1]","[0,0,-1,1]",0.3076923076923077,0.07692307692307693,0.6153846153846154
299,"[-1,0,1,-1]","[0,0,1,-1]",0.0,0.7272727272727273,0.2727272727272727
300,"[-1,0,1,-1]","[0,0,1,1]",0.0,0.4,0.6
301,"[-1,0,1,-1]","[0,1,-1,-1]",0.07142857142857142,0.7857142857142857,0.14285714285714285
302,"[-1,0,1,-1]","[0,1,-1,1]",0.2727272727272727,0.0,0.7272727272727273
303,"[-1,0,1,-1]","[0,1,0,1]",0.0,0.0,1.0
304,"[-1,0,1,-1]","[0,1,1,-1]",0.07142857142857142,0.8571428571428571,0.07142857142857142
305,"[-1,0,1,-1]","[0,1,1,1]",0.25,0.16666666666666666,0.5833333333333334
306,"[-1,0,1,-1]","[1,-1,-1,0]",0.3,0.0,0.7
307,"[-1,0,1,-1]","[1,-1,0,0]",0.1,0.1,0.8
308,"[-1,0,1,-1]","[1,0,-1,0]",0.2727272727272727,0.0,0.7272727272727273
309,"[-1,0,1,-1]","[1,0,0,1]",0.25,0.08333333333333333,0.6666666666666666
310,"[-1,0,1,-1]","[1,1,-1,0]",0.07692307692307693,0.38461538461538464,0.5384615384615384
311,"[-1,0,1,-1]","[1,1,0,-1]",0.1,0.6,0.3
312,"[-1,0,1,-1]","[1,1,0,1]",0.1,0.1,0.8
313,"[-1,0,1,0]","[-1,-1,-1,0]",0.7,0.0,0.3
314,"[-1,0,1,0]","[-1,-1,0,-1]",0.47058823529411764,0.35294117647058826,0.17647058823529413
315,"[-1,0,1,0]","[-1,-1,0,1]",0.2,0.1,0.7
316,"[-1,0,1,0]","[-1,0,-1,0]",0.4,0.1,0.5
317,"[-1,0,1,0]","[-1,0,0,1]",0.4166666666666667,0.16666666666666666,0.4166666666666667
318,"[-1,0,1,0]","[-1,1,0,0]",0.18181818181818182,0.36363636363636365,0.45454545454545453
319,"[-1,0,1,0]","[-1,1,0,1]",0.09090909090909091,0.2727272727272727,0.6363636363636364
320,"[-1,0,1,0]","[-1,1,1,0]",0.25,0.6666666666666666,0.08333333333333333
321,"[-1,0,1,0]","[0,-1,-1,0]",0.4,0.0,0.6
322,"[-1,0,1,0]","[0,-1,0,1]",0.4166666666666667,0.08333333333333333,0.5
323,"[-1,0,1,0]","[0,-1,1,-1]",0.5,0.3333333333333333,0.16666666666666666
324,"[-1,0,1,0]","[0,-1,1,0]",0.09090909090909091,0.6363636363636364,0.2727272727272727
325,"[-1,0,1,0]","[0,0,1,-1]",0.4,0.4,0.2
326,"[-1,0,1,0]","[0,1,-1,1]",0.35714285714285715,0.14285714285714285,0.5
327,"[-1,0,1,0]","[0,1,0,1]",0.07692307692307693,0.15384615384615385,0.7692307692307693
328,"[-1,0,1,0]","[0,1,1,0]",0.3,0.4,0.3
329,"[-1,0,1,0]","[0,1,1,1]",0.2,0.8,0.0
330,"[-1,0,1,0]","[1,-1,0,0]",0.06666666666666667,0.06666666666666667,0.8666666666666667
331,"[-1,0,1,0]","[1,0,-1,-1]",0.75,0.16666666666666666,0.08333333333333333
332,"[-1,0,1,0]","[1,0,-1,1]",0.6428571428571429,0.14285714285714285,0.21428571428571427
333,"[-1,0,1,0]","[1,0,1,0]",0.1,0.4,0.5
334,"[-1,0,1,0]","[1,0,1,1]",0.09090909090909091,0.7272727272727273,0.18181818181818182
335,"[-1,0,1,0]","[1,1,-1,0]",0.6666666666666666,0.0,0.3333333333333333
336,"[-1,0,1,0]","[1,1,0,-1]",0.4166666666666667,0.25,0.3333333333333333
337,"[-1,0,1,1]","[-1,-1,0,0]",0.0,0.5,0.5
338,"[-1,0,1,1]","[-1,0,-1,0]",0.18181818181818182,0.0,0.8181818181818182
339,"[-1,0,1,1]","[-1,0,0,1]",0.16666666666666666,0.3333333333333333,0.5
340,"[-1,0,1,1]","[-1,0,1,0]",0.2727272727272727,0.45454545454545453,0.2727272727272727
341,"[-1,0,1,1]","[-1,1,0,0]",0.3,0.1,0.6
342,"[-1,0,1,1]","[0,-1,0,-1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
343,"[-1,0,1,1]","[0,-1,0,1]",0.11764705882352941,0.23529411764705882,0.6470588235294118
344,"[-1,0,1,1]","[0,-1,1,-1]",0.6363636363636364,0.18181818181818182,0.18181818181818182
345,"[-1,0,1,1]","[0,-1,1,0]",0.18181818181818182,0.8181818181818182,0.0
346,"[-1,0,1,1]","[0,-1,1,1]",0.16666666666666666,0.75,0.08333333333333333
347,"[-1,0,1,1]","[0,1,-1,-1]",0.7857142857142857,0.07142857142857142,0.14285714285714285
348,"[-1,0,1,1]","[0,1,-1,0]",0.5,0.0,0.5
349,"[-1,0,1,1]","[0,1,0,-1]",0.7,0.2,0.1
350,"[-1,0,1,1]","[0,1,1,0]",0.38461538461538464,0.15384615384615385,0.46153846153846156
351,"[-1,0,1,1]","[1,-1,0,-1]",0.46153846153846156,0.07692307692307693,0.46153846153846156
352,"[-1,0,1,1]","[1,-1,0,0]",0.18181818181818182,0.0,0.8181818181818182
353,"[-1,0,1,1]","[1,-1,0,1]",0.18181818181818182,0.09090909090909091,0.7272727272727273
354,"[-1,0,1,1]","[1,0,-1,0]",0.7272727272727273,0.0,0.2727272727272727
355,"[-1,0,1,1]","[1,0,0,-1]",0.9,0.0,0.1
356,"[-1,0,1,1]","[1,0,0,1]",0.0,0.7,0.3
357,"[-1,0,1,1]","[1,0,1,-1]",0.4,0.2,0.4
358,"[-1,0,1,1]","[1,0,1,1]",0.0,0.8181818181818182,0.18181818181818182
359,"[-1,0,1,1]","[1,1,0,-1]",0.5294117647058824,0.058823529411764705,0.4117647058823529
360,"[-1,0,1,1]","[1,1,0,1]",0.0,0.45454545454545453,0.5454545454545454
361,"[-1,1,-1,0]","[-1,-1,-1,0]",0.09090909090909091,0.6363636363636364,0.2727272727272727
362,"[-1,1,-1,0]","[-1,-1,0,0]",0.2,0.1,0.7
363,"[-1,1,-1,0]","[-1,-1,0,1]",0.18181818181818182,0.0,0.8181818181818182
364,"[-1,1,-1,0]","[-1,-1,1,0]",0.07692307692307693,0.23076923076923078,0.6923076923076923
365,"[-1,1,-1,0]","[-1,0,-1,-1]",0.14285714285714285,0.42857142857142855,0.42857142857142855
366,"[-1,1,-1,0]","[-1,0,-1,0]",0.0,0.6363636363636364,0.36363636363636365
367,"[-1,1,-1,0]","[-1,0,0,-1]",0.1,0.4,0.5
368,"[-1,1,-1,0]","[-1,0,0,1]",0.2727272727272727,0.09090909090909091,0.6363636363636364
369,"[-1,1,-1,0]","[-1,0,1,0]",0.0,0.3,0.7
370,"[-1,1,-1,0]","[-1,0,1,1]",0.4166666666666667,0.08333333333333333,0.5
371,"[-1,1,-1,0]","[-1,1,0,-1]",0.5,0.3,0.2
372,"[-1,1,-1,0]","[-1,1,1,0]",0.1,0.8,0.1
373,"[-1,1,-1,0]","[0,-1,0,-1]",0.3,0.4,0.3
374,"[-1,1,-1,0]","[0,-1,0,1]",0.3,0.1,0.6
375,"[-1,1,-1,0]","[0,-1,1,-1]",0.35714285714285715,0.35714285714285715,0.2857142857142857
376,"[-1,1,-1,0]","[0,0,-1,-1]",0.16666666666666666,0.6666666666666666,0.16666666666666666
377,"[-1,1,-1,0]","[0,0,1,1]",0.2727272727272727,0.18181818181818182,0.5454545454545454
378,"[-1,1,-1,0]","[0,1,-1,1]",0.18181818181818182,0.36363636363636365,0.45454545454545453
379,"[-1,1,-1,0]","[0,1,0,-1]",0.2727272727272727,0.36363636363636365,0.36363636363636365
380,"[-1,1,-1,0]","[0,1,1,0]",0.1,0.5,0.4
381,"[-1,1,-1,0]","[1,-1,0,-1]",0.38461538461538464,0.15384615384615385,0.46153846153846156
382,"[-1,1,-1,0]","[1,-1,0,0]",0.36363636363636365,0.0,0.6363636363636364
383,"[-1,1,-1,0]","[1,-1,0,1]",0.3,0.1,0.6
384,"[-1,1,-1,0]","[1,0,-1,-1]",0.3,0.6,0.1
385,"[-1,1,-1,0]","[1,0,-1,1]",0.09090909090909091,0.6363636363636364,0.2727272727272727
386,"[-1,1,-1,0]","[1,0,0,1]",0.4,0.2,0.4
387,"[-1,1,-1,0]","[1,0,1,-1]",0.2727272727272727,0.2727272727272727,0.45454545454545453
388,"[-1,1,-1,0]","[1,0,1,1]",0.4166666666666667,0.08333333333333333,0.5
389,"[-1,1,-1,0]","[1,1,0,1]",0.18181818181818182,0.18181818181818182,0.6363636363636364
390,"[-1,1,-1,0]","[1,1,1,0]",0.09090909090909091,0.45454545454545453,0.45454545454545453
391,"[-1,1,0,-1]","[-1,-1,-1,0]",0.09090909090909091,0.09090909090909091,0.8181818181818182
392,"[-1,1,0,-1]","[-1,-1,0,-1]",0.0,0.5,0.5
393,"[-1,1,0,-1]","[-1,0,-1,-1]",0.0,0.7,0.3
394,"[-1,1,0,-1]","[-1,0,-1,0]",0.2727272727272727,0.0,0.7272727272727273
395,"[-1,1,0,-1]","[-1,0,-1,1]",0.3,0.0,0.7
396,"[-1,1,0,-1]","[-1,0,1,0]",0.2,0.1,0.7
397,"[-1,1,0,-1]","[-1,0,1,1]",0.2727272727272727,0.0,0.7272727272727273
398,"[-1,1,0,-1]","[-1,1,0,0]",0.0,0.5,0.5
399,"[-1,1,0,-1]","[-1,1,1,0]",0.2,0.4,0.4
400,"[-1,1,0,-1]","[0,-1,-1,-1]",0.2,0.3,0.5
401,"[-1,1,0,-1]","[0,-1,-1,1]",0.36363636363636365,0.0,0.6363636363636364
402,"[-1,1,0,-1]","[0,-1,0,1]",0.07692307692307693,0.0,0.9230769230769231
403,"[-1,1,0,-1]","[0,-1,1,1]",0.18181818181818182,0.0,0.8181818181818182
404,"[-1,1,0,-1]","[0,0,-1,1]",0.16666666666666666,0.0,0.8333333333333334
405,"[-1,1,0,-1]","[0,1,-1,-1]",0.0,0.8,0.2
406,"[-1,1,0,-1]","[0,1,0,-1]",0.08333333333333333,0.8333333333333334,0.08333333333333333
407,"[-1,1,0,-1]","[0,1,1,-1]",0.07142857142857142,0.7857142857142857,0.14285714285714285
408,"[-1,1,0,-1]","[0,1,1,0]",0.09090909090909091,0.45454545454545453,0.45454545454545453
409,"[-1,1,0,-1]","[1,-1,0,-1]",0.06666666666666667,0.2,0.7333333333333333
410,"[-1,1,0,-1]","[1,-1,0,1]",0.2,0.1,0.7
411,"[-1,1,0,-1]","[1,0,-1,-1]",0.15384615384615385,0.5384615384615384,0.3076923076923077
412,"[-1,1,0,-1]","[1,0,1,0]",0.0,0.2,0.8
413,"[-1,1,0,-1]","[1,0,1,1]",0.3,0.2,0.5
414,"[-1,1,0,-1]","[1,1,0,-1]",0.0,0.8,0.2
415,"[-1,1,0,-1]","[1,1,0,1]",0.1,0.1,0.8
416,"[-1,1,0,0]","[-1,-1,0,1]",0.45454545454545453,0.0,0.5454545454545454
417,"[-1,1,0,0]","[-1,0,-1,-1]",0.5384615384615384,0.23076923076923078,0.23076923076923078
418,"[-1,1,0,0]","[-1,0,0,-1]",0.3333333333333333,0.3333333333333333,0.3333333333333333
419,"[-1,1,0,0]","[-1,1,-1,0]",0.4166666666666667,0.5,0.08333333333333333
420,"[-1,1,0,0]","[-1,1,1,0]",0.5,0.4166666666666667,0.08333333333333333
421,"[-1,1,0,0]","[0,-1,0,-1]",0.09090909090909091,0.45454545454545453,0.45454545454545453
422,"[-1,1,0,0]","[0,-1,0,1]",0.07692307692307693,0.07692307692307693,0.8461538461538461
423,"[-1,1,0,0]","[0,-1,1,-1]",0.5,0.2857142857142857,0.21428571428571427
424,"[-1,1,0,0]","[0,-1,1,0]",0.4,0.1,0.5
425,"[-1,1,0,0]","[0,-1,1,1]",0.5,0.0,0.5
426,"[-1,1,0,0]","[0,0,-1,-1]",0.6470588235294118,0.23529411764705882,0.11764705882352941
427,"[-1,1,0,0]","[0,0,-1,1]",0.7272727272727273,0.0,0.2727272727272727
428,"[-1,1,0,0]","[0,0,1,-1]",0.8181818181818182,0.18181818181818182,0.0
429,"[-1,1,0,0]","[0,0,1,1]",0.5454545454545454,0.09090909090909091,0.36363636363636365
430,"[-1,1,0,0]","[0,1,-1,-1]",0.8461538461538461,0.07692307692307693,0.07692307692307693
431,"[-1,1,0,0]","[0,1,-1,0]",0.6363636363636364,0.18181818181818182,0.18181818181818182
432,"[-1,1,0,0]","[0,1,0,-1]",0.3,0.7,0.0
433,"[-1,1,0,0]","[0,1,1,0]",0.3076923076923077,0.6153846153846154,0.07692307692307693
434,"[-1,1,0,0]","[0,1,1,1]",0.6,0.1,0.3
435,"[-1,1,0,0]","[1,-1,-1,0]",0.3333333333333333,0.08333333333333333,0.5833333333333334
436,"[-1,1,0,0]","[1,-1,0,0]",0.36363636363636365,0.0,0.6363636363636364
437,"[-1,1,0,0]","[1,-1,1,0]",0.5,0.0,0.5
438,"[-1,1,0,0]","[1,0,-1,-1]",0.7,0.2,0.1
439,"[-1,1,0,0]","[1,0,-1,0]",0.6428571428571429,0.0,0.35714285714285715
440,"[-1,1,0,0]","[1,1,0,-1]",0.5,0.3,0.2
441,"[-1,1,0,1]","[-1,-1,-1,0]",0.8461538461538461,0.0,0.15384615384615385
442,"[-1,1,0,1]","[-1,-1,0,0]",0.5454545454545454,0.2727272727272727,0.18181818181818182
443,"[-1,1,0,1]","[-1,-1,0,1]",0.5,0.16666666666666666,0.3333333333333333
444,"[-1,1,0,1]","[-1,-1,1,0]",0.7,0.1,0.2
445,"[-1,1,0,1]","[-1,0,-1,-1]",0.9090909090909091,0.09090909090909091,0.0
446,"[-1,1,0,1]","[-1,0,-1,0]",0.6153846153846154,0.15384615384615385,0.23076923076923078
447,"[-1,1,0,1]","[-1,0,1,-1]",0.9,0.0,0.1
448,"[-1,1,0,1]","[-1,0,1,1]",0.7857142857142857,0.0,0.21428571428571427
449,"[-1,1,0,1]","[-1,1,-1,0]",0.7272727272727273,0.0,0.2727272727272727
450,"[-1,1,0,1]","[-1,1,0,-1]",0.7272727272727273,0.09090909090909091,0.18181818181818182
451,"[-1,1,0,1]","[-1,1,0,0]",0.6153846153846154,0.07692307692307693,0.3076923076923077
452,"[-1,1,0,1]","[0,-1,-1,-1]",0.8333333333333334,0.0,0.16666666666666666
453,"[-1,1,0,1]","[0,-1,-1,1]",0.8181818181818182,0.0,0.18181818181818182
454,"[-1,1,0,1]","[0,-1,0,-1]",0.7142857142857143,0.07142857142857142,0.21428571428571427
455,"[-1,1,0,1]","[0,-1,1,-1]",0.7142857142857143,0.14285714285714285,0.14285714285714285
456,"[-1,1,0,1]","[0,-1,1,0]",0.8,0.0,0.2
457,"[-1,1,0,1]","[0,-1,1,1]",0.9,0.1,0.0
458,"[-1,1,0,1]","[0,1,-1,-1]",0.8461538461538461,0.07692307692307693,0.07692307692307693
459,"[-1,1,0,1]","[0,1,-1,0]",0.7,0.0,0.3
460,"[-1,1,0,1]","[0,1,-1,1]",0.5833333333333334,0.25,0.16666666666666666
461,"[-1,1,0,1]","[0,1,0,-1]",0.9166666666666666,0.0,0.08333333333333333
462,"[-1,1,0,1]","[0,1,1,-1]",0.8181818181818182,0.18181818181818182,0.0
463,"[-1,1,0,1]","[0,1,1,0]",0.6,0.3,0.1
464,"[-1,1,0,1]","[0,1,1,1]",0.4166666666666667,0.16666666666666666,0.4166666666666667
465,"[-1,1,0,1]","[1,-1,1,0]",0.8461538461538461,0.07692307692307693,0.07692307692307693
466,"[-1,1,0,1]","[1,0,-1,-1]",0.75,0.0,0.25
467,"[-1,1,0,1]","[1,0,-1,0]",0.5,0.1,0.4
468,"[-1,1,0,1]","[1,0,-1,1]",0.5833333333333334,0.16666666666666666,0.25
469,"[-1,1,0,1]","[1,0,0,-1]",0.8571428571428571,0.0,0.14285714285714285
470,"[-1,1,0,1]","[1,0,0,1]",0.38461538461538464,0.23076923076923078,0.38461538461538464
471,"[-1,1,0,1]","[1,0,1,-1]",1.0,0.0,0.0
472,"[-1,1,0,1]","[1,0,1,0]",0.8,0.1,0.1
473,"[-1,1,1,0]","[-1,-1,0,1]",0.1,0.2,0.7
474,"[-1,1,1,0]","[-1,-1,1,0]",0.0,0.5,0.5
475,"[-1,1,1,0]","[-1,0,-1,0]",0.3,0.2,0.5
476,"[-1,1,1,0]","[-1,0,-1,1]",0.16666666666666666,0.08333333333333333,0.75
477,"[-1,1,1,0]","[-1,0,1,-1]",0.3,0.5,0.2
478,"[-1,1,1,0]","[-1,0,1,1]",0.3076923076923077,0.38461538461538464,0.3076923076923077
479,"[-1,1,1,0]","[-1,1,0,1]",0.2,0.1,0.7
480,"[-1,1,1,0]","[0,-1,-1,-1]",0.1,0.4,0.5
481,"[-1,1,1,0]","[0,-1,-1,1]",0.2727272727272727,0.0,0.7272727272727273
482,"[-1,1,1,0]","[0,-1,0,-1]",0.3,0.3,0.4
483,"[-1,1,1,0]","[0,-1,0,1]",0.14285714285714285,0.07142857142857142,0.7857142857142857
484,"[-1,1,1,0]","[0,-1,1,-1]",0.1,0.7,0.2
485,"[-1,1,1,0]","[0,-1,1,1]",0.0,0.4,0.6
486,"[-1,1,1,0]","[0,0,-1,-1]",0.5,0.4,0.1
487,"[-1,1,1,0]","[0,0,-1,1]",0.3,0.0,0.7
488,"[-1,1,1,0]","[0,0,1,-1]",0.09090909090909091,0.8181818181818182,0.09090909090909091
489,"[-1,1,1,0]","[0,0,1,1]",0.2,0.2,0.6
490,"[-1,1,1,0]","[0,1,-1,-1]",0.8181818181818182,0.09090909090909091,0.09090909090909091
491,"[-1,1,1,0]","[0,1,0,1]",0.08333333333333333,0.08333333333333333,0.8333333333333334
492,"[-1,1,1,0]","[0,1,1,-1]",0.1,0.9,0.0
493,"[-1,1,1,0]","[0,1,1,1]",0.3,0.3,0.4
494,"[-1,1,1,0]","[1,-1,-1,0]",0.3,0.0,0.7
495,"[-1,1,1,0]","[1,-1,0,-1]",0.1,0.5,0.4
496,"[-1,1,1,0]","[1,-1,1,0]",0.25,0.25,0.5
497,"[-1,1,1,0]","[1,0,-1,-1]",0.25,0.4166666666666667,0.3333333333333333
498,"[-1,1,1,0]","[1,0,-1,0]",0.09090909090909091,0.09090909090909091,0.8181818181818182
499,"[-1,1,1,0]","[1,1,0,1]",0.09090909090909091,0.0,0.9090909090909091
500,"[-1,1,1,0]","[1,1,1,0]",0.18181818181818182,0.5454545454545454,0.2727272727272727
501,"[0,-1,-1,-1]","[-1,-1,0,0]",0.2727272727272727,0.09090909090909091,0.6363636363636364
502,"[0,-1,-1,-1]","[-1,-1,1,0]",0.45454545454545453,0.18181818181818182,0.36363636363636365
503,"[0,-1,-1,-1]","[-1,0,-1,-1]",0.0,0.7857142857142857,0.21428571428571427
504,"[0,-1,-1,-1]","[-1,0,-1,1]",0.3,0.2,0.5
505,"[0,-1,-1,-1]","[-1,0,0,1]",0.3333333333333333,0.08333333333333333,0.5833333333333334
506,"[0,-1,-1,-1]","[-1,0,1,-1]",0.38461538461538464,0.38461538461538464,0.23076923076923078
507,"[0,-1,-1,-1]","[-1,0,1,0]",0.2727272727272727,0.2727272727272727,0.45454545454545453
508,"[0,-1,-1,-1]","[-1,0,1,1]",0.18181818181818182,0.0,0.8181818181818182
509,"[0,-1,-1,-1]","[-1,1,-1,0]",0.3,0.4,0.3
510,"[0,-1,-1,-1]","[-1,1,0,0]",0.23076923076923078,0.23076923076923078,0.5384615384615384
511,"[0,-1,-1,-1]","[0,-1,-1,1]",0.2727272727272727,0.36363636363636365,0.36363636363636365
512,"[0,-1,-1,-1]","[0,-1,0,-1]",0.08333333333333333,0.4166666666666667,0.5
513,"[0,-1,-1,-1]","[0,-1,0,1]",0.36363636363636365,0.0,0.6363636363636364
514,"[0,-1,-1,-1]","[0,0,1,1]",0.38461538461538464,0.0,0.6153846153846154
515,"[0,-1,-1,-1]","[0,1,-1,0]",0.2,0.7,0.1
516,"[0,-1,-1,-1]","[0,1,0,-1]",0.3333333333333333,0.3333333333333333,0.3333333333333333
517,"[0,-1,-1,-1]","[0,1,1,-1]",0.5454545454545454,0.36363636363636365,0.09090909090909091
518,"[0,-1,-1,-1]","[1,-1,0,-1]",0.18181818181818182,0.2727272727272727,0.5454545454545454
519,"[0,-1,-1,-1]","[1,-1,0,0]",0.3,0.1,0.6
520,"[0,-1,-1,-1]","[1,-1,0,1]",0.09090909090909091,0.0,0.9090909090909091
521,"[0,-1,-1,-1]","[1,0,-1,-1]",0.0,0.9,0.1
522,"[0,-1,-1,-1]","[1,0,-1,0]",0.16666666666666666,0.3333333333333333,0.5
523,"[0,-1,-1,-1]","[1,0,0,-1]",0.16666666666666666,0.5833333333333334,0.25
524,"[0,-1,-1,-1]","[1,1,-1,0]",0.3333333333333333,0.5,0.16666666666666666
525,"[0,-1,-1,-1]","[1,1,0,-1]",0.09090909090909091,0.7272727272727273,0.18181818181818182
526,"[0,-1,-1,0]","[-1,-1,-1,0]",0.25,0.5833333333333334,0.16666666666666666
527,"[0,-1,-1,0]","[-1,-1,0,0]",0.5,0.2,0.3
528,"[0,-1,-1,0]","[-1,-1,1,0]",0.8181818181818182,0.0,0.18181818181818182
529,"[0,-1,-1,0]","[-1,0,-1,-1]",0.6363636363636364,0.18181818181818182,0.18181818181818182
530,"[0,-1,-1,0]","[-1,0,-1,1]",0.6,0.3,0.1
531,"[0,-1,-1,0]","[-1,0,0,-1]",0.5714285714285714,0.07142857142857142,0.35714285714285715
532,"[0,-1,-1,0]","[-1,0,0,1]",0.5,0.1,0.4
533,"[0,-1,-1,0]","[-1,0,1,-1]",0.8,0.2,0.0
534,"[0,-1,-1,0]","[-1,0,1,1]",0.2727272727272727,0.09090909090909091,0.6363636363636364
535,"[0,-1,-1,0]","[-1,1,-1,0]",0.5454545454545454,0.2727272727272727,0.18181818181818182
536,"[0,-1,-1,0]","[-1,1,0,-1]",0.7,0.0,0.3
537,"[0,-1,-1,0]","[-1,1,0,0]",0.09090909090909091,0.18181818181818182,0.7272727272727273
538,"[0,-1,-1,0]","[-1,1,0,1]",0.1,0.2,0.7
539,"[0,-1,-1,0]","[-1,1,1,0]",0.5454545454545454,0.0,0.45454545454545453
540,"[0,-1,-1,0]","[0,-1,-1,-1]",0.5294117647058824,0.23529411764705882,0.23529411764705882
541,"[0,-1,-1,0]","[0,-1,-1,1]",0.1,0.8,0.1
542,"[0,-1,-1,0]","[0,-1,0,-1]",0.5384615384615384,0.07692307692307693,0.38461538461538464
543,"[0,-1,-1,0]","[0,-1,0,1]",0.4,0.0,0.6
544,"[0,-1,-1,0]","[0,-1,1,0]",0.3,0.0,0.7
545,"[0,-1,-1,0]","[0,0,-1,-1]",0.9,0.0,0.1
546,"[0,-1,-1,0]","[0,0,-1,1]",0.18181818181818182,0.7272727272727273,0.09090909090909091
547,"[0,-1,-1,0]","[0,0,1,-1]",0.7142857142857143,0.07142857142857142,0.21428571428571427
548,"[0,-1,-1,0]","[0,1,0,1]",0.3,0.0,0.7
549,"[0,-1,-1,0]","[0,1,1,0]",0.6,0.0,0.4
550,"[0,-1,-1,0]","[1,-1,-1,0]",0.1,0.6,0.3
551,"[0,-1,-1,0]","[1,-1,0,-1]",0.36363636363636365,0.09090909090909091,0.5454545454545454
552,"[0,-1,-1,0]","[1,-1,0,1]",0.2727272727272727,0.2727272727272727,0.45454545454545453
553,"[0,-1,-1,0]","[1,0,-1,-1]",0.5882352941176471,0.35294117647058826,0.058823529411764705
554,"[0,-1,-1,0]","[1,0,-1,0]",0.3076923076923077,0.6923076923076923,0.0
555,"[0,-1,-1,0]","[1,0,0,-1]",0.45454545454545453,0.09090909090909091,0.45454545454545453
556,"[0,-1,-1,0]","[1,0,1,-1]",0.7272727272727273,0.09090909090909091,0.18181818181818182
557,"[0,-1,-1,0]","[1,0,1,1]",0.18181818181818182,0.18181818181818182,0.6363636363636364
558,"[0,-1,-1,0]","[1,1,0,0]",0.3076923076923077,0.15384615384615385,0.5384615384615384
559,"[0,-1,-1,0]","[1,1,1,0]",0.6363636363636364,0.0,0.36363636363636365
560,"[0,-1,-1,1]","[-1,-1,-1,0]",0.1,0.6,0.3
561,"[0,-1,-1,1]","[-1,-1,0,0]",0.4,0.0,0.6
562,"[0,-1,-1,1]","[-1,-1,0,1]",0.2727272727272727,0.09090909090909091,0.6363636363636364
563,"[0,-1,-1,1]","[-1,0,-1,0]",0.1,0.7,0.2
564,"[0,-1,-1,1]","[-1,0,-1,1]",0.36363636363636365,0.45454545454545453,0.18181818181818182
565,"[0,-1,-1,1]","[-1,0,0,-1]",0.6,0.0,0.4
566,"[0,-1,-1,1]","[-1,0,0,1]",0.2,0.5,0.3
567,"[0,-1,-1,1]","[-1,0,1,0]",0.18181818181818182,0.0,0.8181818181818182
568,"[0,-1,-1,1]","[-1,0,1,1]",0.4,0.2,0.4
569,"[0,-1,-1,1]","[-1,1,-1,0]",0.42857142857142855,0.35714285714285715,0.21428571428571427
570,"[0,-1,-1,1]","[-1,1,0,0]",0.3,0.0,0.7
571,"[0,-1,-1,1]","[0,-1,0,-1]",0.5,0.0,0.5
572,"[0,-1,-1,1]","[0,-1,1,-1]",0.5,0.0,0.5
573,"[0,-1,-1,1]","[0,-1,1,0]",0.4,0.2,0.4
574,"[0,-1,-1,1]","[0,-1,1,1]",0.4,0.0,0.6
575,"[0,-1,-1,1]","[0,0,-1,-1]",0.4166666666666667,0.16666666666666666,0.4166666666666667
576,"[0,-1,-1,1]","[0,0,-1,1]",0.4,0.5,0.1
577,"[0,-1,-1,1]","[0,0,1,-1]",0.9090909090909091,0.0,0.09090909090909091
578,"[0,-1,-1,1]","[0,0,1,1]",0.3333333333333333,0.16666666666666666,0.5
579,"[0,-1,-1,1]","[0,1,0,-1]",0.8,0.0,0.2
580,"[0,-1,-1,1]","[0,1,1,1]",0.6,0.1,0.3
581,"[0,-1,-1,1]","[1,-1,0,0]",0.26666666666666666,0.2,0.5333333333333333
582,"[0,-1,-1,1]","[1,0,-1,0]",0.1,0.5,0.4
583,"[0,-1,-1,1]","[1,0,0,-1]",0.36363636363636365,0.0,0.6363636363636364
584,"[0,-1,-1,1]","[1,0,0,1]",0.0,0.1,0.9
585,"[0,-1,-1,1]","[1,0,1,1]",0.18181818181818182,0.09090909090909091,0.7272727272727273
586,"[0,-1,-1,1]","[1,1,0,-1]",0.7272727272727273,0.18181818181818182,0.09090909090909091
587,"[0,-1,-1,1]","[1,1,0,0]",0.4,0.0,0.6
588,"[0,-1,-1,1]","[1,1,1,0]",0.4,0.0,0.6
589,"[0,-1,0,-1]","[-1,-1,-1,0]",0.5,0.0,0.5
590,"[0,-1,0,-1]","[-1,-1,0,0]",0.6363636363636364,0.0,0.36363636363636365
591,"[0,-1,0,-1]","[-1,0,-1,1]",0.36363636363636365,0.09090909090909091,0.5454545454545454
592,"[0,-1,0,-1]","[-1,0,1,0]",0.25,0.25,0.5
593,"[0,-1,0,-1]","[-1,1,0,-1]",0.2727272727272727,0.45454545454545453,0.2727272727272727
594,"[0,-1,0,-1]","[0,-1,0,1]",0.18181818181818182,0.0,0.8181818181818182
595,"[0,-1,0,-1]","[0,-1,1,-1]",0.3333333333333333,0.4666666666666667,0.2
596,"[0,-1,0,-1]","[0,-1,1,0]",0.5,0.08333333333333333,0.4166666666666667
597,"[0,-1,0,-1]","[0,0,-1,-1]",0.36363636363636365,0.5454545454545454,0.09090909090909091
598,"[0,-1,0,-1]","[0,0,-1,1]",0.6,0.1,0.3
599,"[0,-1,0,-1]","[0,0,1,-1]",0.6666666666666666,0.08333333333333333,0.25
600,"[0,-1,0,-1]","[0,1,-1,-1]",0.4166666666666667,0.5833333333333334,0.0
601,"[0,-1,0,-1]","[0,1,1,-1]",0.46153846153846156,0.46153846153846156,0.07692307692307693
